id,date,store,item,Sales
33688,1/29/2018,5,38,65
33689,1/30/2018,5,38,66
33690,1/31/2018,5,38,67
33691,2/1/2018,5,38,68
33692,2/2/2018,5,38,69
33693,2/3/2018,5,38,70
33694,2/4/2018,5,38,71
33695,2/5/2018,5,38,72
33696,2/6/2018,5,38,73
33697,2/7/2018,5,38,74
33698,2/8/2018,5,38,75
33699,2/9/2018,5,38,76
33700,2/10/2018,5,38,77
33701,2/11/2018,5,38,78
33702,2/12/2018,5,38,79
33703,2/13/2018,5,38,80
33704,2/14/2018,5,38,81
33705,2/15/2018,5,38,82
33706,2/16/2018,5,38,83
33707,2/17/2018,5,38,84
33708,2/18/2018,5,38,85
33709,2/19/2018,5,38,86
33710,2/20/2018,5,38,87
33711,2/21/2018,5,38,88
33712,2/22/2018,5,38,89
33713,2/23/2018,5,38,90
33714,2/24/2018,5,38,91
33715,2/25/2018,5,38,92
33716,2/26/2018,5,38,93
33717,2/27/2018,5,38,94
33718,2/28/2018,5,38,95
33719,3/1/2018,5,38,96
33720,3/2/2018,5,38,97
33721,3/3/2018,5,38,98
33722,3/4/2018,5,38,13
33723,3/5/2018,5,38,14
33724,3/6/2018,5,38,15
33725,3/7/2018,5,38,16
33726,3/8/2018,5,38,17
33727,3/9/2018,5,38,18
33728,3/10/2018,5,38,19
33729,3/11/2018,5,38,20
33730,3/12/2018,5,38,21
33731,3/13/2018,5,38,22
33732,3/14/2018,5,38,23
33733,3/15/2018,5,38,24
33734,3/16/2018,5,38,25
33735,3/17/2018,5,38,26
33736,3/18/2018,5,38,27
33737,3/19/2018,5,38,28
33738,3/20/2018,5,38,29
33739,3/21/2018,5,38,30
33740,3/22/2018,5,38,31
33741,3/23/2018,5,38,32
33742,3/24/2018,5,38,33
33743,3/25/2018,5,38,34
33744,3/26/2018,5,38,35
33745,3/27/2018,5,38,36
33746,3/28/2018,5,38,37
33747,3/29/2018,5,38,38
33748,3/30/2018,5,38,39
33749,3/31/2018,5,38,40
33750,1/1/2018,6,38,41
33751,1/2/2018,6,38,42
33752,1/3/2018,6,38,43
33753,1/4/2018,6,38,44
33754,1/5/2018,6,38,45
33755,1/6/2018,6,38,46
33756,1/7/2018,6,38,47
33757,1/8/2018,6,38,48
33758,1/9/2018,6,38,49
33759,1/10/2018,6,38,50
33760,1/11/2018,6,38,51
33761,1/12/2018,6,38,52
33762,1/13/2018,6,38,53
33763,1/14/2018,6,38,54
33764,1/15/2018,6,38,55
33765,1/16/2018,6,38,56
33766,1/17/2018,6,38,57
33767,1/18/2018,6,38,58
33768,1/19/2018,6,38,59
33769,1/20/2018,6,38,60
33770,1/21/2018,6,38,61
33771,1/22/2018,6,38,62
33772,1/23/2018,6,38,63
33773,1/24/2018,6,38,64
33774,1/25/2018,6,38,65
33775,1/26/2018,6,38,66
33776,1/27/2018,6,38,67
33777,1/28/2018,6,38,68
33778,1/29/2018,6,38,69
33779,1/30/2018,6,38,70
33780,1/31/2018,6,38,71
33781,2/1/2018,6,38,72
33782,2/2/2018,6,38,73
33783,2/3/2018,6,38,74
33784,2/4/2018,6,38,75
33785,2/5/2018,6,38,76
33786,2/6/2018,6,38,77
33787,2/7/2018,6,38,78
33788,2/8/2018,6,38,79
33789,2/9/2018,6,38,80
33790,2/10/2018,6,38,81
33791,2/11/2018,6,38,82
33792,2/12/2018,6,38,83
33793,2/13/2018,6,38,84
33794,2/14/2018,6,38,85
33795,2/15/2018,6,38,86
33796,2/16/2018,6,38,87
33797,2/17/2018,6,38,88
33798,2/18/2018,6,38,89
33799,2/19/2018,6,38,90
33800,2/20/2018,6,38,91
33801,2/21/2018,6,38,92
33802,2/22/2018,6,38,93
33803,2/23/2018,6,38,94
33804,2/24/2018,6,38,95
33805,2/25/2018,6,38,96
33806,2/26/2018,6,38,97
33807,2/27/2018,6,38,98
33808,2/28/2018,6,38,13
33809,3/1/2018,6,38,14
33810,3/2/2018,6,38,15
33811,3/3/2018,6,38,16
33812,3/4/2018,6,38,17
33813,3/5/2018,6,38,18
33814,3/6/2018,6,38,19
33815,3/7/2018,6,38,20
33816,3/8/2018,6,38,21
33817,3/9/2018,6,38,22
33818,3/10/2018,6,38,23
33819,3/11/2018,6,38,24
33820,3/12/2018,6,38,25
33821,3/13/2018,6,38,26
33822,3/14/2018,6,38,27
33823,3/15/2018,6,38,28
33824,3/16/2018,6,38,29
33825,3/17/2018,6,38,30
33826,3/18/2018,6,38,31
33827,3/19/2018,6,38,32
33828,3/20/2018,6,38,33
33829,3/21/2018,6,38,34
33830,3/22/2018,6,38,35
33831,3/23/2018,6,38,36
33832,3/24/2018,6,38,37
33833,3/25/2018,6,38,38
33834,3/26/2018,6,38,39
33835,3/27/2018,6,38,40
33836,3/28/2018,6,38,41
33837,3/29/2018,6,38,42
33838,3/30/2018,6,38,43
33839,3/31/2018,6,38,44
33840,1/1/2018,7,38,45
33841,1/2/2018,7,38,46
33842,1/3/2018,7,38,47
33843,1/4/2018,7,38,48
33844,1/5/2018,7,38,49
33845,1/6/2018,7,38,50
33846,1/7/2018,7,38,51
33847,1/8/2018,7,38,52
33848,1/9/2018,7,38,53
33849,1/10/2018,7,38,54
33850,1/11/2018,7,38,55
33851,1/12/2018,7,38,56
33852,1/13/2018,7,38,57
33853,1/14/2018,7,38,58
33854,1/15/2018,7,38,59
33855,1/16/2018,7,38,60
33856,1/17/2018,7,38,61
33857,1/18/2018,7,38,62
33858,1/19/2018,7,38,63
33859,1/20/2018,7,38,64
33860,1/21/2018,7,38,65
33861,1/22/2018,7,38,66
33862,1/23/2018,7,38,67
33863,1/24/2018,7,38,68
33864,1/25/2018,7,38,69
33865,1/26/2018,7,38,70
33866,1/27/2018,7,38,71
33867,1/28/2018,7,38,72
33868,1/29/2018,7,38,73
33869,1/30/2018,7,38,74
33870,1/31/2018,7,38,75
33871,2/1/2018,7,38,76
33872,2/2/2018,7,38,77
33873,2/3/2018,7,38,78
33874,2/4/2018,7,38,79
33875,2/5/2018,7,38,80
33876,2/6/2018,7,38,81
33877,2/7/2018,7,38,82
33878,2/8/2018,7,38,83
33879,2/9/2018,7,38,84
33880,2/10/2018,7,38,85
33881,2/11/2018,7,38,86
33882,2/12/2018,7,38,87
33883,2/13/2018,7,38,88
33884,2/14/2018,7,38,89
33885,2/15/2018,7,38,90
33886,2/16/2018,7,38,91
33887,2/17/2018,7,38,92
33888,2/18/2018,7,38,93
33889,2/19/2018,7,38,94
33890,2/20/2018,7,38,95
33891,2/21/2018,7,38,96
33892,2/22/2018,7,38,97
33893,2/23/2018,7,38,98
33894,2/24/2018,7,38,13
33895,2/25/2018,7,38,14
33896,2/26/2018,7,38,15
33897,2/27/2018,7,38,16
33898,2/28/2018,7,38,17
33899,3/1/2018,7,38,18
33900,3/2/2018,7,38,19
33901,3/3/2018,7,38,20
33902,3/4/2018,7,38,21
33903,3/5/2018,7,38,22
33904,3/6/2018,7,38,23
33905,3/7/2018,7,38,24
33906,3/8/2018,7,38,25
33907,3/9/2018,7,38,26
33908,3/10/2018,7,38,27
33909,3/11/2018,7,38,28
33910,3/12/2018,7,38,29
33911,3/13/2018,7,38,30
33912,3/14/2018,7,38,31
33913,3/15/2018,7,38,32
33914,3/16/2018,7,38,33
33915,3/17/2018,7,38,34
33916,3/18/2018,7,38,35
33917,3/19/2018,7,38,36
33918,3/20/2018,7,38,37
33919,3/21/2018,7,38,38
33920,3/22/2018,7,38,39
33921,3/23/2018,7,38,40
33922,3/24/2018,7,38,41
33923,3/25/2018,7,38,42
33924,3/26/2018,7,38,43
33925,3/27/2018,7,38,44
33926,3/28/2018,7,38,45
33927,3/29/2018,7,38,46
33928,3/30/2018,7,38,47
33929,3/31/2018,7,38,48
33930,1/1/2018,8,38,49
33931,1/2/2018,8,38,50
33932,1/3/2018,8,38,51
33933,1/4/2018,8,38,52
33934,1/5/2018,8,38,53
33935,1/6/2018,8,38,54
33936,1/7/2018,8,38,55
33937,1/8/2018,8,38,56
33938,1/9/2018,8,38,57
33939,1/10/2018,8,38,58
33940,1/11/2018,8,38,59
33941,1/12/2018,8,38,60
33942,1/13/2018,8,38,61
33943,1/14/2018,8,38,62
33944,1/15/2018,8,38,63
33945,1/16/2018,8,38,64
33946,1/17/2018,8,38,65
33947,1/18/2018,8,38,66
33948,1/19/2018,8,38,67
33949,1/20/2018,8,38,68
33950,1/21/2018,8,38,69
33951,1/22/2018,8,38,70
33952,1/23/2018,8,38,71
33953,1/24/2018,8,38,72
33954,1/25/2018,8,38,73
33955,1/26/2018,8,38,74
33956,1/27/2018,8,38,75
33957,1/28/2018,8,38,76
33958,1/29/2018,8,38,77
33959,1/30/2018,8,38,78
33960,1/31/2018,8,38,79
33961,2/1/2018,8,38,80
33962,2/2/2018,8,38,81
33963,2/3/2018,8,38,82
33964,2/4/2018,8,38,83
33965,2/5/2018,8,38,84
33966,2/6/2018,8,38,85
33967,2/7/2018,8,38,86
33968,2/8/2018,8,38,87
33969,2/9/2018,8,38,88
33970,2/10/2018,8,38,89
33971,2/11/2018,8,38,90
33972,2/12/2018,8,38,91
33973,2/13/2018,8,38,92
33974,2/14/2018,8,38,93
33975,2/15/2018,8,38,94
33976,2/16/2018,8,38,95
33977,2/17/2018,8,38,96
33978,2/18/2018,8,38,97
33979,2/19/2018,8,38,98
33980,2/20/2018,8,38,13
33981,2/21/2018,8,38,14
33982,2/22/2018,8,38,15
33983,2/23/2018,8,38,16
33984,2/24/2018,8,38,17
33985,2/25/2018,8,38,18
33986,2/26/2018,8,38,19
33987,2/27/2018,8,38,20
33988,2/28/2018,8,38,21
33989,3/1/2018,8,38,22
33990,3/2/2018,8,38,23
33991,3/3/2018,8,38,24
33992,3/4/2018,8,38,25
33993,3/5/2018,8,38,26
33994,3/6/2018,8,38,27
33995,3/7/2018,8,38,28
33996,3/8/2018,8,38,29
33997,3/9/2018,8,38,30
33998,3/10/2018,8,38,31
33999,3/11/2018,8,38,32
34000,3/12/2018,8,38,33
34001,3/13/2018,8,38,34
34002,3/14/2018,8,38,35
34003,3/15/2018,8,38,36
34004,3/16/2018,8,38,37
34005,3/17/2018,8,38,38
34006,3/18/2018,8,38,39
34007,3/19/2018,8,38,40
34008,3/20/2018,8,38,41
34009,3/21/2018,8,38,42
34010,3/22/2018,8,38,43
34011,3/23/2018,8,38,44
34012,3/24/2018,8,38,45
34013,3/25/2018,8,38,46
34014,3/26/2018,8,38,47
34015,3/27/2018,8,38,48
34016,3/28/2018,8,38,49
34017,3/29/2018,8,38,50
34018,3/30/2018,8,38,51
34019,3/31/2018,8,38,52
34020,1/1/2018,9,38,53
34021,1/2/2018,9,38,54
34022,1/3/2018,9,38,55
34023,1/4/2018,9,38,56
34024,1/5/2018,9,38,57
34025,1/6/2018,9,38,58
34026,1/7/2018,9,38,59
34027,1/8/2018,9,38,60
34028,1/9/2018,9,38,61
34029,1/10/2018,9,38,62
34030,1/11/2018,9,38,63
34031,1/12/2018,9,38,64
34032,1/13/2018,9,38,65
34033,1/14/2018,9,38,66
34034,1/15/2018,9,38,67
34035,1/16/2018,9,38,68
34036,1/17/2018,9,38,69
34037,1/18/2018,9,38,70
34038,1/19/2018,9,38,71
34039,1/20/2018,9,38,72
34040,1/21/2018,9,38,73
34041,1/22/2018,9,38,74
34042,1/23/2018,9,38,75
34043,1/24/2018,9,38,76
34044,1/25/2018,9,38,77
34045,1/26/2018,9,38,78
34046,1/27/2018,9,38,79
34047,1/28/2018,9,38,80
34048,1/29/2018,9,38,81
34049,1/30/2018,9,38,82
34050,1/31/2018,9,38,83
34051,2/1/2018,9,38,84
34052,2/2/2018,9,38,85
34053,2/3/2018,9,38,86
34054,2/4/2018,9,38,87
34055,2/5/2018,9,38,88
34056,2/6/2018,9,38,89
34057,2/7/2018,9,38,90
34058,2/8/2018,9,38,91
34059,2/9/2018,9,38,92
34060,2/10/2018,9,38,93
34061,2/11/2018,9,38,94
34062,2/12/2018,9,38,95
34063,2/13/2018,9,38,96
34064,2/14/2018,9,38,97
34065,2/15/2018,9,38,98
34066,2/16/2018,9,38,99
34067,2/17/2018,9,38,47
34068,2/18/2018,9,38,13
34069,2/19/2018,9,38,14
34070,2/20/2018,9,38,15
34071,2/21/2018,9,38,16
34072,2/22/2018,9,38,17
34073,2/23/2018,9,38,18
34074,2/24/2018,9,38,19
34075,2/25/2018,9,38,20
34076,2/26/2018,9,38,21
34077,2/27/2018,9,38,22
34078,2/28/2018,9,38,23
34079,3/1/2018,9,38,24
34080,3/2/2018,9,38,25
34081,3/3/2018,9,38,26
34082,3/4/2018,9,38,27
34083,3/5/2018,9,38,28
34084,3/6/2018,9,38,29
34085,3/7/2018,9,38,30
34086,3/8/2018,9,38,31
34087,3/9/2018,9,38,32
34088,3/10/2018,9,38,33
34089,3/11/2018,9,38,34
34090,3/12/2018,9,38,35
34091,3/13/2018,9,38,36
34092,3/14/2018,9,38,37
34093,3/15/2018,9,38,38
34094,3/16/2018,9,38,39
34095,3/17/2018,9,38,40
34096,3/18/2018,9,38,41
34097,3/19/2018,9,38,42
34098,3/20/2018,9,38,43
34099,3/21/2018,9,38,44
34100,3/22/2018,9,38,45
34101,3/23/2018,9,38,46
34102,3/24/2018,9,38,47
34103,3/25/2018,9,38,48
34104,3/26/2018,9,38,49
34105,3/27/2018,9,38,50
34106,3/28/2018,9,38,51
34107,3/29/2018,9,38,52
34108,3/30/2018,9,38,53
34109,3/31/2018,9,38,54
34110,1/1/2018,10,38,55
34111,1/2/2018,10,38,56
34112,1/3/2018,10,38,57
34113,1/4/2018,10,38,58
34114,1/5/2018,10,38,59
34115,1/6/2018,10,38,60
34116,1/7/2018,10,38,61
34117,1/8/2018,10,38,62
34118,1/9/2018,10,38,63
34119,1/10/2018,10,38,64
34120,1/11/2018,10,38,65
34121,1/12/2018,10,38,66
34122,1/13/2018,10,38,67
34123,1/14/2018,10,38,68
34124,1/15/2018,10,38,69
34125,1/16/2018,10,38,70
34126,1/17/2018,10,38,71
34127,1/18/2018,10,38,72
34128,1/19/2018,10,38,73
34129,1/20/2018,10,38,74
34130,1/21/2018,10,38,75
34131,1/22/2018,10,38,76
34132,1/23/2018,10,38,77
34133,1/24/2018,10,38,78
34134,1/25/2018,10,38,79
34135,1/26/2018,10,38,80
34136,1/27/2018,10,38,81
34137,1/28/2018,10,38,82
34138,1/29/2018,10,38,83
34139,1/30/2018,10,38,84
34140,1/31/2018,10,38,85
34141,2/1/2018,10,38,86
34142,2/2/2018,10,38,87
34143,2/3/2018,10,38,88
34144,2/4/2018,10,38,89
34145,2/5/2018,10,38,90
34146,2/6/2018,10,38,91
34147,2/7/2018,10,38,92
34148,2/8/2018,10,38,93
34149,2/9/2018,10,38,94
34150,2/10/2018,10,38,95
34151,2/11/2018,10,38,96
34152,2/12/2018,10,38,97
34153,2/13/2018,10,38,98
34154,2/14/2018,10,38,13
34155,2/15/2018,10,38,14
34156,2/16/2018,10,38,15
34157,2/17/2018,10,38,16
34158,2/18/2018,10,38,17
34159,2/19/2018,10,38,18
34160,2/20/2018,10,38,19
34161,2/21/2018,10,38,20
34162,2/22/2018,10,38,21
34163,2/23/2018,10,38,22
34164,2/24/2018,10,38,23
34165,2/25/2018,10,38,24
34166,2/26/2018,10,38,25
34167,2/27/2018,10,38,26
34168,2/28/2018,10,38,27
34169,3/1/2018,10,38,28
34170,3/2/2018,10,38,29
34171,3/3/2018,10,38,30
34172,3/4/2018,10,38,31
34173,3/5/2018,10,38,32
34174,3/6/2018,10,38,33
34175,3/7/2018,10,38,34
34176,3/8/2018,10,38,35
34177,3/9/2018,10,38,36
34178,3/10/2018,10,38,37
34179,3/11/2018,10,38,38
34180,3/12/2018,10,38,39
34181,3/13/2018,10,38,40
34182,3/14/2018,10,38,41
34183,3/15/2018,10,38,42
34184,3/16/2018,10,38,43
34185,3/17/2018,10,38,44
34186,3/18/2018,10,38,45
34187,3/19/2018,10,38,46
34188,3/20/2018,10,38,47
34189,3/21/2018,10,38,48
34190,3/22/2018,10,38,49
34191,3/23/2018,10,38,50
34192,3/24/2018,10,38,51
34193,3/25/2018,10,38,52
34194,3/26/2018,10,38,53
34195,3/27/2018,10,38,54
34196,3/28/2018,10,38,55
34197,3/29/2018,10,38,56
34198,3/30/2018,10,38,57
34199,3/31/2018,10,38,58
34200,1/1/2018,1,39,59
34201,1/2/2018,1,39,60
34202,1/3/2018,1,39,61
34203,1/4/2018,1,39,62
34204,1/5/2018,1,39,63
34205,1/6/2018,1,39,64
34206,1/7/2018,1,39,65
34207,1/8/2018,1,39,66
34208,1/9/2018,1,39,67
34209,1/10/2018,1,39,68
34210,1/11/2018,1,39,69
34211,1/12/2018,1,39,70
34212,1/13/2018,1,39,71
34213,1/14/2018,1,39,72
34214,1/15/2018,1,39,73
34215,1/16/2018,1,39,74
34216,1/17/2018,1,39,75
34217,1/18/2018,1,39,76
34218,1/19/2018,1,39,77
34219,1/20/2018,1,39,78
34220,1/21/2018,1,39,79
34221,1/22/2018,1,39,80
34222,1/23/2018,1,39,81
34223,1/24/2018,1,39,82
34224,1/25/2018,1,39,83
34225,1/26/2018,1,39,84
34226,1/27/2018,1,39,85
34227,1/28/2018,1,39,86
34228,1/29/2018,1,39,87
34229,1/30/2018,1,39,88
34230,1/31/2018,1,39,89
34231,2/1/2018,1,39,90
34232,2/2/2018,1,39,91
34233,2/3/2018,1,39,92
34234,2/4/2018,1,39,93
34235,2/5/2018,1,39,94
34236,2/6/2018,1,39,95
34237,2/7/2018,1,39,96
34238,2/8/2018,1,39,97
34239,2/9/2018,1,39,98
34240,2/10/2018,1,39,13
34241,2/11/2018,1,39,14
34242,2/12/2018,1,39,15
34243,2/13/2018,1,39,16
34244,2/14/2018,1,39,17
34245,2/15/2018,1,39,18
34246,2/16/2018,1,39,19
34247,2/17/2018,1,39,20
34248,2/18/2018,1,39,21
34249,2/19/2018,1,39,22
34250,2/20/2018,1,39,23
34251,2/21/2018,1,39,24
34252,2/22/2018,1,39,25
34253,2/23/2018,1,39,26
34254,2/24/2018,1,39,27
34255,2/25/2018,1,39,28
34256,2/26/2018,1,39,29
34257,2/27/2018,1,39,30
34258,2/28/2018,1,39,31
34259,3/1/2018,1,39,32
34260,3/2/2018,1,39,33
34261,3/3/2018,1,39,34
34262,3/4/2018,1,39,35
34263,3/5/2018,1,39,36
34264,3/6/2018,1,39,37
34265,3/7/2018,1,39,38
34266,3/8/2018,1,39,39
34267,3/9/2018,1,39,40
34268,3/10/2018,1,39,41
34269,3/11/2018,1,39,42
34270,3/12/2018,1,39,43
34271,3/13/2018,1,39,44
34272,3/14/2018,1,39,45
34273,3/15/2018,1,39,46
34274,3/16/2018,1,39,47
34275,3/17/2018,1,39,48
34276,3/18/2018,1,39,49
34277,3/19/2018,1,39,50
34278,3/20/2018,1,39,51
34279,3/21/2018,1,39,52
34280,3/22/2018,1,39,53
34281,3/23/2018,1,39,54
34282,3/24/2018,1,39,55
34283,3/25/2018,1,39,56
34284,3/26/2018,1,39,57
34285,3/27/2018,1,39,58
34286,3/28/2018,1,39,59
34287,3/29/2018,1,39,60
34288,3/30/2018,1,39,61
34289,3/31/2018,1,39,62
34290,1/1/2018,2,39,63
34291,1/2/2018,2,39,64
34292,1/3/2018,2,39,65
34293,1/4/2018,2,39,66
34294,1/5/2018,2,39,67
34295,1/6/2018,2,39,68
34296,1/7/2018,2,39,69
34297,1/8/2018,2,39,70
34298,1/9/2018,2,39,71
34299,1/10/2018,2,39,72
34300,1/11/2018,2,39,73
34301,1/12/2018,2,39,74
34302,1/13/2018,2,39,75
34303,1/14/2018,2,39,76
34304,1/15/2018,2,39,77
34305,1/16/2018,2,39,78
34306,1/17/2018,2,39,79
34307,1/18/2018,2,39,80
34308,1/19/2018,2,39,81
34309,1/20/2018,2,39,82
34310,1/21/2018,2,39,83
34311,1/22/2018,2,39,84
34312,1/23/2018,2,39,85
34313,1/24/2018,2,39,86
34314,1/25/2018,2,39,87
34315,1/26/2018,2,39,88
34316,1/27/2018,2,39,89
34317,1/28/2018,2,39,90
34318,1/29/2018,2,39,91
34319,1/30/2018,2,39,92
34320,1/31/2018,2,39,93
34321,2/1/2018,2,39,94
34322,2/2/2018,2,39,95
34323,2/3/2018,2,39,96
34324,2/4/2018,2,39,97
34325,2/5/2018,2,39,98
34326,2/6/2018,2,39,13
34327,2/7/2018,2,39,14
34328,2/8/2018,2,39,15
34329,2/9/2018,2,39,16
34330,2/10/2018,2,39,17
34331,2/11/2018,2,39,18
34332,2/12/2018,2,39,19
34333,2/13/2018,2,39,20
34334,2/14/2018,2,39,21
34335,2/15/2018,2,39,22
34336,2/16/2018,2,39,23
34337,2/17/2018,2,39,24
34338,2/18/2018,2,39,25
34339,2/19/2018,2,39,26
34340,2/20/2018,2,39,27
34341,2/21/2018,2,39,28
34342,2/22/2018,2,39,29
34343,2/23/2018,2,39,30
34344,2/24/2018,2,39,31
34345,2/25/2018,2,39,32
34346,2/26/2018,2,39,33
34347,2/27/2018,2,39,34
34348,2/28/2018,2,39,35
34349,3/1/2018,2,39,36
34350,3/2/2018,2,39,37
34351,3/3/2018,2,39,38
34352,3/4/2018,2,39,39
34353,3/5/2018,2,39,40
34354,3/6/2018,2,39,41
34355,3/7/2018,2,39,42
34356,3/8/2018,2,39,43
34357,3/9/2018,2,39,44
34358,3/10/2018,2,39,45
34359,3/11/2018,2,39,46
34360,3/12/2018,2,39,47
34361,3/13/2018,2,39,48
34362,3/14/2018,2,39,49
34363,3/15/2018,2,39,50
34364,3/16/2018,2,39,51
34365,3/17/2018,2,39,52
34366,3/18/2018,2,39,53
34367,3/19/2018,2,39,54
34368,3/20/2018,2,39,55
34369,3/21/2018,2,39,56
34370,3/22/2018,2,39,57
34371,3/23/2018,2,39,58
34372,3/24/2018,2,39,59
34373,3/25/2018,2,39,60
34374,3/26/2018,2,39,61
34375,3/27/2018,2,39,62
34376,3/28/2018,2,39,63
34377,3/29/2018,2,39,64
34378,3/30/2018,2,39,65
34379,3/31/2018,2,39,66
34380,1/1/2018,3,39,67
34381,1/2/2018,3,39,68
34382,1/3/2018,3,39,69
34383,1/4/2018,3,39,70
34384,1/5/2018,3,39,71
34385,1/6/2018,3,39,72
34386,1/7/2018,3,39,73
34387,1/8/2018,3,39,74
34388,1/9/2018,3,39,75
34389,1/10/2018,3,39,76
34390,1/11/2018,3,39,77
34391,1/12/2018,3,39,78
34392,1/13/2018,3,39,79
34393,1/14/2018,3,39,80
34394,1/15/2018,3,39,81
34395,1/16/2018,3,39,82
34396,1/17/2018,3,39,83
34397,1/18/2018,3,39,84
34398,1/19/2018,3,39,85
34399,1/20/2018,3,39,86
34400,1/21/2018,3,39,87
34401,1/22/2018,3,39,88
34402,1/23/2018,3,39,89
34403,1/24/2018,3,39,90
34404,1/25/2018,3,39,91
34405,1/26/2018,3,39,92
34406,1/27/2018,3,39,93
34407,1/28/2018,3,39,94
34408,1/29/2018,3,39,95
34409,1/30/2018,3,39,96
34410,1/31/2018,3,39,97
34411,2/1/2018,3,39,98
34412,2/2/2018,3,39,13
34413,2/3/2018,3,39,14
34414,2/4/2018,3,39,15
34415,2/5/2018,3,39,16
34416,2/6/2018,3,39,17
34417,2/7/2018,3,39,18
34418,2/8/2018,3,39,19
34419,2/9/2018,3,39,20
34420,2/10/2018,3,39,21
34421,2/11/2018,3,39,22
34422,2/12/2018,3,39,23
34423,2/13/2018,3,39,24
34424,2/14/2018,3,39,25
34425,2/15/2018,3,39,26
34426,2/16/2018,3,39,27
34427,2/17/2018,3,39,28
34428,2/18/2018,3,39,29
34429,2/19/2018,3,39,30
34430,2/20/2018,3,39,31
34431,2/21/2018,3,39,32
34432,2/22/2018,3,39,33
34433,2/23/2018,3,39,34
34434,2/24/2018,3,39,35
34435,2/25/2018,3,39,36
34436,2/26/2018,3,39,37
34437,2/27/2018,3,39,38
34438,2/28/2018,3,39,39
34439,3/1/2018,3,39,40
34440,3/2/2018,3,39,41
34441,3/3/2018,3,39,42
34442,3/4/2018,3,39,43
34443,3/5/2018,3,39,44
34444,3/6/2018,3,39,45
34445,3/7/2018,3,39,46
34446,3/8/2018,3,39,47
34447,3/9/2018,3,39,48
34448,3/10/2018,3,39,49
34449,3/11/2018,3,39,50
34450,3/12/2018,3,39,51
34451,3/13/2018,3,39,52
34452,3/14/2018,3,39,53
34453,3/15/2018,3,39,54
34454,3/16/2018,3,39,55
34455,3/17/2018,3,39,56
34456,3/18/2018,3,39,57
34457,3/19/2018,3,39,58
34458,3/20/2018,3,39,59
34459,3/21/2018,3,39,60
34460,3/22/2018,3,39,61
34461,3/23/2018,3,39,62
34462,3/24/2018,3,39,63
34463,3/25/2018,3,39,64
34464,3/26/2018,3,39,65
34465,3/27/2018,3,39,66
34466,3/28/2018,3,39,67
34467,3/29/2018,3,39,68
34468,3/30/2018,3,39,69
34469,3/31/2018,3,39,70
34470,1/1/2018,4,39,71
34471,1/2/2018,4,39,72
34472,1/3/2018,4,39,73
34473,1/4/2018,4,39,74
34474,1/5/2018,4,39,75
34475,1/6/2018,4,39,76
34476,1/7/2018,4,39,77
34477,1/8/2018,4,39,78
34478,1/9/2018,4,39,79
34479,1/10/2018,4,39,80
34480,1/11/2018,4,39,81
34481,1/12/2018,4,39,82
34482,1/13/2018,4,39,83
34483,1/14/2018,4,39,84
34484,1/15/2018,4,39,85
34485,1/16/2018,4,39,86
34486,1/17/2018,4,39,87
34487,1/18/2018,4,39,88
34488,1/19/2018,4,39,89
34489,1/20/2018,4,39,90
34490,1/21/2018,4,39,91
34491,1/22/2018,4,39,92
34492,1/23/2018,4,39,93
34493,1/24/2018,4,39,94
34494,1/25/2018,4,39,95
34495,1/26/2018,4,39,96
34496,1/27/2018,4,39,97
34497,1/28/2018,4,39,98
34498,1/29/2018,4,39,99
34499,1/30/2018,4,39,47
34500,1/31/2018,4,39,48
34501,2/1/2018,4,39,49
34502,2/2/2018,4,39,50
34503,2/3/2018,4,39,51
34504,2/4/2018,4,39,52
34505,2/5/2018,4,39,53
34506,2/6/2018,4,39,54
34507,2/7/2018,4,39,55
34508,2/8/2018,4,39,56
34509,2/9/2018,4,39,57
34510,2/10/2018,4,39,58
34511,2/11/2018,4,39,59
34512,2/12/2018,4,39,60
34513,2/13/2018,4,39,61
34514,2/14/2018,4,39,62
34515,2/15/2018,4,39,63
34516,2/16/2018,4,39,64
34517,2/17/2018,4,39,65
34518,2/18/2018,4,39,66
34519,2/19/2018,4,39,67
34520,2/20/2018,4,39,68
34521,2/21/2018,4,39,69
34522,2/22/2018,4,39,70
34523,2/23/2018,4,39,71
34524,2/24/2018,4,39,72
34525,2/25/2018,4,39,73
34526,2/26/2018,4,39,74
34527,2/27/2018,4,39,75
34528,2/28/2018,4,39,76
34529,3/1/2018,4,39,77
34530,3/2/2018,4,39,78
34531,3/3/2018,4,39,79
34532,3/4/2018,4,39,80
34533,3/5/2018,4,39,81
34534,3/6/2018,4,39,82
34535,3/7/2018,4,39,83
34536,3/8/2018,4,39,84
34537,3/9/2018,4,39,85
34538,3/10/2018,4,39,86
34539,3/11/2018,4,39,87
34540,3/12/2018,4,39,88
34541,3/13/2018,4,39,89
34542,3/14/2018,4,39,90
34543,3/15/2018,4,39,91
34544,3/16/2018,4,39,92
34545,3/17/2018,4,39,93
34546,3/18/2018,4,39,94
34547,3/19/2018,4,39,95
34548,3/20/2018,4,39,96
34549,3/21/2018,4,39,97
34550,3/22/2018,4,39,98
34551,3/23/2018,4,39,13
34552,3/24/2018,4,39,14
34553,3/25/2018,4,39,15
34554,3/26/2018,4,39,16
34555,3/27/2018,4,39,17
34556,3/28/2018,4,39,18
34557,3/29/2018,4,39,19
34558,3/30/2018,4,39,20
34559,3/31/2018,4,39,21
34560,1/1/2018,5,39,22
34561,1/2/2018,5,39,23
